rank,GEOID,state,UOI_score,n_ok,n_nodes,link_node_ratio,connected_node_ratio,intersection_density,median_block_length_ft,walking_circuity,pedshed_reach,lnr_ok,cnr_ok,inter_density_ok,block_ok,circuity_ok
948,36081017901,36,0.9694,5,134,1.6716,0.9492,3009.9891,35.1099,1.2166,0.0109,True,True,True,True,True
949,36061011900,36,0.9694,5,207,1.657,0.9479,2654.289,39.6194,1.2331,0.0135,True,True,True,True,True
950,34017007002,34,0.9694,5,223,1.565,0.9384,3940.2653,29.6161,1.2555,0.0156,True,True,True,True,True
951,11001008903,11,0.9693,5,434,1.6359,0.9292,3338.6291,48.6007,1.2164,0.0172,True,True,True,True,True
952,27123032700,27,0.9693,5,768,1.6758,0.9178,2383.4053,39.4078,1.2555,0.0235,True,True,True,True,True
953,11001008200,11,0.9693,5,480,1.6542,0.9095,3153.0716,37.8133,1.2484,0.0186,True,True,True,True,True
954,36047118600,36,0.9693,5,131,1.6565,0.9649,2166.0523,24.6194,1.225,0.0108,True,True,True,True,True
955,36047039400,36,0.9693,5,151,1.702,0.9343,1725.7689,29.7146,1.2177,0.0135,True,True,True,True,True
956,36047033500,36,0.9693,4,135,1.7852,0.9758,1734.4758,29.4423,1.1468,0.01,True,True,True,True,False
957,36047003300,36,0.9693,4,216,1.6157,0.9255,2738.147,36.9652,1.1571,0.0138,True,True,True,True,False
958,36047022100,36,0.9693,4,171,1.6316,0.9351,2452.3822,30.6234,1.1929,0.0118,True,True,True,True,False
959,53033007902,53,0.9693,5,503,1.5845,0.9287,2582.5168,32.0866,1.2363,0.0169,True,True,True,True,True
960,36081008800,36,0.9693,5,433,1.6559,0.9157,2194.3179,35.7005,1.2409,0.0196,True,True,True,True,True
961,36047041500,36,0.9692,5,138,1.7899,0.9846,2037.7061,26.3714,1.2128,0.0093,True,True,True,True,True
962,11001001902,11,0.9692,5,742,1.6617,0.9399,1983.792,40.2461,1.2351,0.0179,True,True,True,True,True
963,36047041700,36,0.9692,5,130,1.6615,0.9068,1963.4746,27.6263,1.2132,0.016,True,True,True,True,True
964,36047020500,36,0.9692,4,133,1.782,0.9839,1978.4395,30.0394,1.1728,0.0093,True,True,True,True,False
965,41051001204,41,0.9692,5,550,1.6673,0.9358,2328.0623,29.0059,1.2685,0.0147,True,True,True,True,True
966,36005041100,36,0.9691,4,177,1.661,0.9379,3215.895,41.5846,1.1816,0.0121,True,True,True,True,False
967,36047038600,36,0.9691,4,235,1.6255,0.9447,2113.7457,40.5627,1.1934,0.0156,True,True,True,True,False
968,53033002700,53,0.9691,5,1930,1.5974,0.9042,2761.8312,31.5125,1.233,0.0206,True,True,True,True,True
969,36005036501,36,0.9691,4,149,1.6443,0.9185,3351.4409,38.5039,1.1811,0.0132,True,True,True,True,False
970,36047100400,36,0.9691,4,134,1.6418,0.912,2235.8932,35.8924,1.1901,0.0165,True,True,True,True,False
971,36047029600,36,0.9691,4,172,1.6977,0.9557,1826.4908,32.687,1.1977,0.0119,True,True,True,True,False
972,08031003702,08,0.9691,5,640,1.7516,0.9528,2145.4872,40.7513,1.2816,0.0203,True,True,True,True,True
973,35001000504,35,0.9691,5,1320,1.6068,0.9111,2895.3898,39.2552,1.2284,0.0229,True,True,True,True,True
974,34017016300,34,0.969,5,287,1.5854,0.9693,3948.0337,21.5814,1.2674,0.0126,True,True,True,True,True
975,36047024200,36,0.969,4,163,1.6933,0.9272,1893.9287,32.4065,1.1966,0.0134,True,True,True,True,False
976,36047048100,36,0.969,5,142,1.662,0.9313,2088.355,30.7644,1.2208,0.0132,True,True,True,True,True
977,42101001101,42,0.969,5,435,1.5885,0.9379,5849.4309,25.4199,1.3015,0.0243,True,True,True,True,True
978,36081074500,36,0.969,5,179,1.648,0.9341,2315.5906,35.6332,1.2524,0.0164,True,True,True,True,True
979,29095005602,29,0.969,5,419,1.7088,0.9598,1551.4212,26.8668,1.2487,0.0139,True,True,True,True,True
980,22071002600,22,0.9689,4,270,1.6741,0.9756,1909.7097,36.4698,1.1928,0.0121,True,True,True,True,False
981,54039000800,54,0.9689,5,1169,1.6886,0.9567,2737.5074,52.5098,1.2682,0.0237,True,True,True,True,True
982,53033010502,53,0.9689,5,1173,1.607,0.9115,2733.5331,31.396,1.2593,0.0227,True,True,True,True,True
983,26163533200,26,0.9689,5,437,1.7803,0.9597,1674.6923,40.9482,1.2509,0.017,True,True,True,True,True
984,25025110106,25,0.9689,5,210,1.619,0.9179,2180.0017,33.8615,1.219,0.0175,True,True,True,True,True
985,36081021400,36,0.9689,5,428,1.6285,0.949,2530.4544,37.6378,1.2666,0.0176,True,True,True,True,True
986,36047056800,36,0.9688,5,127,1.622,0.9292,2308.2302,36.6322,1.2098,0.0153,True,True,True,True,True
987,36047088800,36,0.9688,5,251,1.6932,0.9614,2882.7837,37.1686,1.2848,0.015,True,True,True,True,True
988,25025010801,25,0.9688,4,139,1.6691,0.9179,2412.6852,33.1726,1.1705,0.0126,True,True,True,True,False
989,36047042100,36,0.9688,5,165,1.7091,0.9595,2398.012,26.9472,1.2129,0.0094,True,True,True,True,True
990,36081066900,36,0.9688,5,170,1.6353,0.943,2410.5103,30.4134,1.2023,0.0113,True,True,True,True,True
991,08031003703,08,0.9687,5,562,1.71,0.9679,1949.6112,44.4341,1.2595,0.0184,True,True,True,True,True
992,36047013500,36,0.9687,5,154,1.6883,0.9301,2268.2243,32.0472,1.2268,0.0125,True,True,True,True,True
993,53033003100,53,0.9687,5,1811,1.709,0.9484,1969.5369,28.6253,1.287,0.0165,True,True,True,True,True
994,18097350900,18,0.9687,5,485,1.7381,0.9571,1451.3037,40.164,1.2156,0.0166,True,True,True,True,True
995,55079017100,55,0.9687,5,558,1.7025,0.941,1955.006,33.1873,1.269,0.0167,True,True,True,True,True
996,08041000900,08,0.9687,5,701,1.796,0.9576,1606.5068,47.8576,1.2281,0.0186,True,True,True,True,True
997,36081052600,36,0.9687,5,132,1.6894,0.958,1617.191,29.0551,1.207,0.0121,True,True,True,True,True
998,11001006900,11,0.9687,5,524,1.6412,0.913,3002.5984,39.0322,1.2464,0.0185,True,True,True,True,True
999,11001004401,11,0.9686,5,405,1.6494,0.9269,3724.0356,41.6995,1.2604,0.0173,True,True,True,True,True
1000,36047020600,36,0.9686,4,143,1.6993,0.9621,1924.2111,31.8996,1.1802,0.0107,True,True,True,True,False
